         x         y           v           s          Vx          Vy
    0.4125       0.2  -0.0016065  0.00019271   0.0016499  0.00030456
    0.4125     0.225 -0.00027688  0.00023545   0.0017611  0.00036846
    0.4125      0.25   0.0010896  0.00028076   0.0018553  0.00043552
    0.4125     0.275   0.0025101  0.00032822    0.001932  0.00050518
    0.4125       0.3   0.0040021  0.00037736   0.0019899  0.00057688
    0.4125     0.325   0.0055832  0.00042771    0.002027  0.00065004
    0.4125      0.35   0.0072709  0.00047871   0.0020409  0.00072402
    0.4125     0.375   0.0090833  0.00052975    0.002028  0.00079813
    0.4125       0.4    0.011038  0.00058011   0.0019843  0.00087162
    0.4125     0.425    0.013154  0.00062896   0.0019047   0.0009436
    0.4125      0.45     0.01545  0.00067534   0.0017832   0.0010131
    0.4125     0.475    0.017942  0.00071812   0.0016129   0.0010791
    0.4125       0.5    0.020646  0.00075599   0.0013857   0.0011402
     0.425     0.025   -0.011623  4.1824e-06  0.00031357  6.2714e-06
     0.425      0.05  -0.0099899  1.5678e-05  0.00058833  2.2938e-05
     0.425     0.075   -0.008459  3.3599e-05  0.00083014  4.8261e-05
     0.425       0.1  -0.0070069  5.7185e-05   0.0010437  8.0842e-05
     0.425     0.125  -0.0056117  8.5786e-05   0.0012329  0.00011955
     0.425      0.15  -0.0042533  0.00011883   0.0014005  0.00016349
     0.425     0.175  -0.0029124  0.00015581   0.0015487  0.00021189
     0.425       0.2  -0.0015704  0.00019627   0.0016789  0.00026415
     0.425     0.225  -0.0002095  0.00023976   0.0017917  0.00031973
     0.425      0.25   0.0011881  0.00028585   0.0018873  0.00037813
     0.425     0.275   0.0026398  0.00033412   0.0019651  0.00043892
     0.425       0.3   0.0041632  0.00038411   0.0020239  0.00050163
     0.425     0.325   0.0057759  0.00043532   0.0020616  0.00056581
     0.425      0.35   0.0074958  0.00048719   0.0020757  0.00063098
     0.425     0.375   0.0093409   0.0005391   0.0020629   0.0006966
     0.425       0.4    0.011329  0.00059033   0.0020188  0.00076211
     0.425     0.425    0.013479  0.00064004   0.0019384  0.00082685
     0.425      0.45    0.015809  0.00068725   0.0018157  0.00089013
     0.425     0.475    0.018337  0.00073082   0.0016436  0.00095112
     0.425       0.5    0.021078  0.00076943   0.0014141   0.0010089
    0.4375     0.025   -0.011812  4.2546e-06  0.00031885  5.2704e-06
    0.4375      0.05   -0.010141  1.5943e-05    0.000598  1.9275e-05
    0.4375     0.075  -0.0085752  3.4155e-05  0.00084348  4.0562e-05
    0.4375       0.1  -0.0070905  5.8116e-05   0.0010602  6.7964e-05
    0.4375     0.125  -0.0056649  8.7163e-05    0.001252  0.00010054
    0.4375      0.15  -0.0042774  0.00012071   0.0014218  0.00013755
    0.4375     0.175  -0.0029084  0.00015825   0.0015719  0.00017837
    0.4375       0.2  -0.0015392  0.00019931   0.0017038   0.0002225
    0.4375     0.225 -0.00015135  0.00024344   0.0018181   0.0002695
    0.4375      0.25   0.0012729  0.00029021   0.0019149  0.00031901
    0.4375     0.275   0.0027513  0.00033919   0.0019937  0.00037066
    0.4375       0.3   0.0043016   0.0003899   0.0020533  0.00042413
    0.4375     0.325   0.0059415  0.00044185   0.0020917  0.00047909
    0.4375      0.35    0.007689  0.00049449   0.0021062   0.0005352
    0.4375     0.375   0.0095622  0.00054717   0.0020936   0.0005921
    0.4375       0.4    0.011579  0.00059916   0.0020494  0.00064941
    0.4375     0.425    0.013758  0.00064964   0.0019687   0.0007067
    0.4375      0.45    0.016118   0.0006976   0.0018453  0.00076353
    0.4375     0.475    0.018677   0.0007419   0.0016723  0.00081939
    0.4375       0.5    0.021449  0.00078121   0.0014414  0.00087373
      0.45     0.025   -0.011968  4.3141e-06  0.00032321  4.2427e-06
      0.45      0.05   -0.010266   1.616e-05  0.00060597  1.5515e-05
      0.45     0.075  -0.0086707  3.4613e-05  0.00085448  3.2658e-05
      0.45       0.1  -0.0071592  5.8884e-05   0.0010737  5.4743e-05
      0.45     0.125  -0.0057083  8.8299e-05   0.0012677  8.1032e-05
      0.45      0.15  -0.0042967  0.00012227   0.0014394  0.00011093
      0.45     0.175  -0.0029045  0.00016027   0.0015912  0.00014397
      0.45       0.2  -0.0015125  0.00020183   0.0017244  0.00017976
      0.45     0.225 -0.00010237  0.00024649     0.00184  0.00021798
      0.45      0.25   0.0013441  0.00029383   0.0019379  0.00025837
      0.45     0.275   0.0028447  0.00034339   0.0020177  0.00030067
      0.45       0.3   0.0044174  0.00039471   0.0020781  0.00034468
      0.45     0.325   0.0060799  0.00044729   0.0021171  0.00039019
      0.45      0.35   0.0078504  0.00050057   0.0021322  0.00043702
      0.45     0.375   0.0097469   0.0005539     0.00212  0.00048497
      0.45       0.4    0.011788  0.00060657   0.0020761  0.00053384
      0.45     0.425    0.013991  0.00065771   0.0019954  0.00058346
      0.45      0.45    0.016376  0.00070634    0.001872  0.00063363
      0.45     0.475    0.018961  0.00075131   0.0016987  0.00068414
      0.45       0.5     0.02176  0.00079128   0.0014674   0.0007348
    0.4625     0.025    -0.01209  4.3607e-06  0.00032661  3.1916e-06
    0.4625      0.05   -0.010362   1.633e-05  0.00061221  1.1671e-05
    0.4625     0.075  -0.0087451  3.4971e-05  0.00086309  2.4579e-05
    0.4625       0.1  -0.0072125  5.9485e-05   0.0010844  4.1234e-05
    0.4625     0.125  -0.0057417  8.9189e-05   0.0012801  6.1097e-05
    0.4625      0.15  -0.0043111  0.00012349   0.0014533  8.3743e-05
    0.4625     0.175  -0.0029004  0.00016185   0.0016064  0.00010884
    0.4625       0.2  -0.0014905  0.00020381   0.0017408  0.00013611
    0.4625     0.225 -6.2512e-05  0.00024889   0.0018574  0.00016537
    0.4625      0.25   0.0014016  0.00029667   0.0019562  0.00019644
    0.4625     0.275     0.00292   0.0003467   0.0020369   0.0002292
    0.4625       0.3   0.0045105  0.00039852   0.0020981  0.00026354
    0.4625     0.325    0.006191  0.00045161   0.0021379   0.0002994
    0.4625      0.35   0.0079798  0.00050541   0.0021536  0.00033674
    0.4625     0.375   0.0098949  0.00055929    0.002142  0.00037552
    0.4625       0.4    0.011955  0.00061251   0.0020987  0.00041575
    0.4625     0.425    0.014178  0.00066422   0.0020186  0.00045746
    0.4625      0.45    0.016584  0.00071344   0.0018957  0.00050073
    0.4625     0.475    0.019189  0.00075901   0.0017229  0.00054565
    0.4625       0.5    0.022011  0.00079958    0.001492  0.00059237
     0.475     0.025   -0.012176  4.3939e-06  0.00032904  2.1205e-06
     0.475      0.05   -0.010432  1.6452e-05  0.00061667  7.7581e-06
     0.475     0.075  -0.0087979  3.5227e-05  0.00086926  1.6359e-05
     0.475       0.1  -0.0072501  5.9915e-05    0.001092   2.749e-05
     0.475     0.125  -0.0057648  8.9827e-05    0.001289  4.0819e-05
     0.475      0.15  -0.0043203  0.00012436   0.0014633  5.6086e-05
     0.475     0.175  -0.0028961  0.00016299   0.0016174  7.3101e-05
     0.475       0.2  -0.0014728  0.00020523   0.0017527  9.1724e-05
     0.475     0.225 -3.1733e-05  0.00025063   0.0018701  0.00011186
     0.475      0.25   0.0014455  0.00029874   0.0019698  0.00013346
     0.475     0.275    0.002977  0.00034912   0.0020512   0.0001565
     0.475       0.3   0.0045808   0.0004013   0.0021132    0.000181
     0.475     0.325   0.0062748  0.00045478   0.0021537  0.00020703
     0.475      0.35   0.0080771  0.00050899   0.0021703  0.00023468
     0.475     0.375    0.010006  0.00056329   0.0021595  0.00026408
     0.475       0.4    0.012081  0.00061696    0.002117  0.00029545
     0.475     0.425    0.014319  0.00066914   0.0020379  0.00032903
     0.475      0.45     0.01674  0.00071886   0.0019161  0.00036515
     0.475     0.475    0.019362  0.00076495   0.0017445  0.00040421
     0.475       0.5    0.022202  0.00080609   0.0015151  0.00044669
    0.4875     0.025   -0.012228  4.4137e-06  0.00033049  1.0327e-06
    0.4875      0.05   -0.010472  1.6524e-05  0.00061933  3.7899e-06
    0.4875     0.075  -0.0088288   3.538e-05  0.00087296   8.028e-06
    0.4875       0.1  -0.0072717  6.0172e-05   0.0010966  1.3567e-05
    0.4875     0.125  -0.0057774  9.0209e-05   0.0012944  2.0279e-05
    0.4875      0.15  -0.0043242  0.00012489   0.0014694  2.8075e-05
    0.4875     0.175  -0.0028914  0.00016368   0.0016242  3.6908e-05
    0.4875       0.2  -0.0014596   0.0002061   0.0017602  4.6762e-05
    0.4875     0.225 -1.0002e-05  0.00025169   0.0018782  5.7658e-05
    0.4875      0.25   0.0014758  0.00030001   0.0019786  6.9652e-05
    0.4875     0.275   0.0030159  0.00035062   0.0020607  8.2837e-05
    0.4875       0.3   0.0046283  0.00040304   0.0021233   9.735e-05
    0.4875     0.325   0.0063311  0.00045678   0.0021647  0.00011338
    0.4875      0.35   0.0081424  0.00051128   0.0021822  0.00013116
    0.4875     0.375    0.010081  0.00056589   0.0021724    0.000151
    0.4875       0.4    0.012165   0.0006199   0.0021311  0.00017329
    0.4875     0.425    0.014413  0.00067245   0.0020534   0.0001985
    0.4875      0.45    0.016844  0.00072257   0.0019333   0.0002272
    0.4875     0.475    0.019478  0.00076911   0.0017636   0.0002601
    0.4875       0.5    0.022331  0.00081075   0.0015365  0.00029801
       0.5     0.025   -0.012243  4.4197e-06  0.00033094 -6.8925e-08
       0.5      0.05   -0.010485  1.6547e-05  0.00062016 -2.1872e-07
       0.5     0.075   -0.008838  3.5428e-05  0.00087415 -3.7975e-07
       0.5       0.1  -0.0072779  6.0254e-05   0.0010981 -4.7897e-07
       0.5     0.125  -0.0057805  9.0334e-05   0.0012962 -4.3977e-07
       0.5      0.15   -0.004324  0.00012506   0.0014716 -1.7893e-07
       0.5     0.175  -0.0028879  0.00016391   0.0016267  3.9785e-07
       0.5       0.2  -0.0014527   0.0002064   0.0017631  1.4014e-06
       0.5     0.225  3.7001e-07  0.00025207   0.0018816  2.9655e-06
       0.5      0.25   0.0014897  0.00030048   0.0019824  5.2544e-06
       0.5     0.275   0.0030333  0.00035119   0.0020651  8.4708e-06
       0.5       0.3   0.0046493  0.00040373   0.0021284  1.2866e-05
       0.5     0.325   0.0063558  0.00045761   0.0021706  1.8751e-05
       0.5      0.35   0.0081709  0.00051227   0.0021891  2.6507e-05
       0.5     0.375    0.010113  0.00056707   0.0021805  3.6603e-05
       0.5       0.4    0.012201  0.00062129   0.0021408  4.9607e-05
       0.5     0.425    0.014454  0.00067411   0.0020649  6.6206e-05
       0.5      0.45    0.016891  0.00072454   0.0019469  8.7222e-05
       0.5     0.475    0.019531  0.00077145   0.0017799  0.00011364
       0.5       0.5    0.022391  0.00081354    0.001556   0.0001466
    0.2625         0  -0.0074247           0           0           0
     0.275         0  -0.0080198           0           0           0
    0.2875         0  -0.0086024           0           0           0
       0.3         0  -0.0091691           0           0           0
    0.3125         0  -0.0097169           0           0           0
     0.325         0   -0.010243           0           0           0
    0.3375         0   -0.010744           0           0           0
      0.35         0   -0.011219           0           0           0
    0.3625         0   -0.011664           0           0           0
     0.375         0   -0.012078           0           0           0
    0.3875         0   -0.012459           0           0           0
       0.4         0   -0.012804           0           0           0
    0.4125         0   -0.013113           0           0           0
     0.425         0   -0.013384           0           0           0
    0.4375         0   -0.013615           0           0           0
      0.45         0   -0.013805           0           0           0
    0.4625         0   -0.013954           0           0           0
     0.475         0   -0.014061           0           0           0
    0.4875         0   -0.014124           0           0           0
       0.5         0   -0.014143           0           0           0
    0.5125     0.025   -0.012224  4.4119e-06  0.00033038 -1.1755e-06
    0.5125      0.05    -0.01047  1.6519e-05  0.00061917 -4.2395e-06
    0.5125     0.075  -0.0088282   3.537e-05  0.00087283 -8.8092e-06
    0.5125       0.1  -0.0072724   6.016e-05   0.0010966 -1.4559e-05
    0.5125     0.125  -0.0057792  9.0198e-05   0.0012945 -2.1209e-05
    0.5125      0.15  -0.0043267  0.00012489   0.0014699 -2.8504e-05
    0.5125     0.175  -0.0028946  0.00016369    0.001625 -3.6209e-05
    0.5125       0.2  -0.0014633  0.00020613   0.0017614 -4.4088e-05
    0.5125     0.225 -1.4179e-05  0.00025176   0.0018802 -5.1896e-05
    0.5125      0.25   0.0014711  0.00030014   0.0019813 -5.9363e-05
    0.5125     0.275   0.0030106  0.00035083   0.0020645 -6.6177e-05
    0.5125       0.3   0.0046223  0.00040336   0.0021285 -7.1976e-05
    0.5125     0.325   0.0063243  0.00045725   0.0021715 -7.6326e-05
    0.5125      0.35   0.0081347  0.00051194   0.0021911 -7.8709e-05
    0.5125     0.375    0.010072  0.00056681   0.0021839 -7.8501e-05
    0.5125       0.4    0.012156  0.00062114   0.0021459 -7.4954e-05
    0.5125     0.425    0.014404   0.0006741   0.0020722 -6.7176e-05
    0.5125      0.45    0.016837  0.00072475    0.001957 -5.4104e-05
    0.5125     0.475    0.019473  0.00077195   0.0017933 -3.4483e-05
    0.5125       0.5    0.022332  0.00081441   0.0015734 -6.8397e-06
     0.525     0.025   -0.012169  4.3903e-06  0.00032882 -2.2724e-06
     0.525      0.05   -0.010429  1.6441e-05  0.00061635 -8.2312e-06
     0.525     0.075  -0.0087993  3.5208e-05  0.00086899 -1.7183e-05
     0.525       0.1  -0.0072554   5.989e-05   0.0010919 -2.8551e-05
     0.525     0.125  -0.0057737  8.9804e-05   0.0012892 -4.1852e-05
     0.525      0.15  -0.0043325  0.00012435   0.0014641 -5.6666e-05
     0.525     0.175  -0.0029115  0.00016301   0.0016189 -7.2614e-05
     0.525       0.2  -0.0014915   0.0002053   0.0017552 -8.9341e-05
     0.525     0.225  -5.368e-05  0.00025077   0.0018739 -0.00010649
     0.525      0.25     0.00142    0.000299   0.0019753 -0.00012369
     0.525     0.275   0.0029476  0.00034954   0.0020588 -0.00014052
     0.525       0.3   0.0045471  0.00040193   0.0021234 -0.00015652
     0.525     0.325   0.0062364   0.0004557   0.0021673 -0.00017112
     0.525      0.35   0.0080339   0.0005103    0.002188 -0.00018369
     0.525     0.375   0.0099582  0.00056511   0.0021824 -0.00019344
     0.525       0.4    0.012028  0.00061942   0.0021465 -0.00019946
     0.525     0.425    0.014263  0.00067243   0.0020753 -0.00020065
     0.525      0.45    0.016682  0.00072319   0.0019633 -0.00019572
     0.525     0.475    0.019306  0.00077059   0.0018036 -0.00018316
     0.525       0.5    0.022153  0.00081336   0.0015885 -0.00016117
    0.5375     0.025   -0.012079  4.3551e-06  0.00032626 -3.3508e-06
    0.5375      0.05   -0.010359  1.6313e-05  0.00061171 -1.2165e-05
    0.5375     0.075   -0.008749  3.4941e-05  0.00086267 -2.5444e-05
    0.5375       0.1  -0.0072231  5.9447e-05   0.0010842 -4.2364e-05
    0.5375     0.125  -0.0057586  8.9152e-05   0.0012804 -6.2241e-05
    0.5375      0.15  -0.0043341  0.00012347   0.0014545  -8.449e-05
    0.5375     0.175  -0.0029296  0.00016188   0.0016086  -0.0001086
    0.5375       0.2  -0.0015259   0.0002039   0.0017445 -0.00013409
    0.5375     0.225 -0.00010448   0.0002491    0.001863  -0.0001605
    0.5375      0.25   0.0013526  0.00029705   0.0019643 -0.00018735
    0.5375     0.275   0.0028633  0.00034732   0.0020481 -0.00021414
    0.5375       0.3   0.0044454  0.00039945   0.0021132 -0.00024028
    0.5375     0.325   0.0061169  0.00045297   0.0021579 -0.00026511
    0.5375      0.35   0.0078962  0.00050735   0.0021799 -0.00028785
    0.5375     0.375   0.0098018  0.00056197    0.002176 -0.00030759
    0.5375       0.4    0.011853  0.00061615   0.0021423 -0.00032323
    0.5375     0.425    0.014068  0.00066909   0.0020741 -0.00033351
    0.5375      0.45    0.016469  0.00071985   0.0019657  -0.0003369
    0.5375     0.475    0.019074  0.00076737   0.0018106 -0.00033164
    0.5375       0.5    0.021903  0.00081038   0.0016011 -0.00031565
      0.55     0.025   -0.011954  4.3066e-06  0.00032273 -4.4076e-06
      0.55      0.05   -0.010262  1.6137e-05   0.0006053 -1.6027e-05
      0.55     0.075  -0.0086769  3.4572e-05  0.00085389  -3.356e-05
      0.55       0.1  -0.0071749  5.8831e-05   0.0010735 -5.5941e-05
      0.55     0.125  -0.0057331  8.8248e-05   0.0012682  -8.229e-05
      0.55      0.15  -0.0043305  0.00012224   0.0014409 -0.00011186
      0.55     0.175  -0.0029472  0.00016029   0.0015941 -0.00014401
      0.55       0.2  -0.0015645  0.00020195   0.0017293 -0.00017814
      0.55     0.225 -0.00016416  0.00024676   0.0018473  -0.0002137
      0.55      0.25   0.0012718  0.00029431   0.0019485  -0.0002501
      0.55     0.275   0.0027609  0.00034418   0.0020323 -0.00028675
      0.55       0.3   0.0043211  0.00039593   0.0020979 -0.00032295
      0.55     0.325   0.0059702  0.00044908   0.0021435 -0.00035795
      0.55      0.35   0.0077265   0.0005031   0.0021668 -0.00039084
      0.55     0.375   0.0096086  0.00055742   0.0021647 -0.00042057
      0.55       0.4    0.011636  0.00061134   0.0021335  -0.0004459
      0.55     0.425    0.013827  0.00066409   0.0020685 -0.00046537
      0.55      0.45    0.016203  0.00071476   0.0019642 -0.00047726
      0.55     0.475    0.018785   0.0007623   0.0018142 -0.00047956
      0.55       0.5    0.021591  0.00080547    0.001611  -0.0004699
    0.5625     0.025   -0.011795  4.2449e-06  0.00031825 -5.4395e-06
    0.5625      0.05   -0.010137  1.5913e-05  0.00059714 -1.9802e-05
    0.5625     0.075  -0.0085836  3.4102e-05  0.00084271 -4.1497e-05
    0.5625       0.1  -0.0071112  5.8048e-05   0.0010599 -6.9226e-05
    0.5625     0.125  -0.0056974  8.7095e-05   0.0012525 -0.00010192
    0.5625      0.15  -0.0043216  0.00012067   0.0014236 -0.00013867
    0.5625     0.175  -0.0029644  0.00015828   0.0015755 -0.00017871
    0.5625       0.2  -0.0016074  0.00019945   0.0017097 -0.00022134
    0.5625     0.225 -0.00023263  0.00024376    0.001827 -0.00026589
    0.5625      0.25   0.0011776   0.0002908   0.0019278  -0.0003117
    0.5625     0.275   0.0026407  0.00034015   0.0020116 -0.00035807
    0.5625       0.3   0.0041744  0.00039138   0.0020776 -0.00040424
    0.5625     0.325   0.0057964  0.00044403    0.002124 -0.00044932
    0.5625      0.35   0.0075249  0.00049758   0.0021486  -0.0004923
    0.5625     0.375   0.0093787  0.00055146   0.0021485 -0.00053201
    0.5625       0.4    0.011377    0.000605   0.0021199 -0.00056706
    0.5625     0.425    0.013539  0.00065745   0.0020584 -0.00059581
    0.5625      0.45    0.015886  0.00070792   0.0019586 -0.00061637
    0.5625     0.475    0.018438  0.00075538   0.0018143 -0.00062648
    0.5625       0.5    0.021216  0.00079864   0.0016181 -0.00062353
     0.575     0.025   -0.011602  4.1706e-06  0.00031283  -6.443e-06
     0.575      0.05  -0.0099848  1.5642e-05  0.00058727 -2.3475e-05
     0.575     0.075  -0.0084694  3.3534e-05  0.00082918 -4.9223e-05
     0.575       0.1  -0.0070322  5.7101e-05   0.0010433 -8.2162e-05
     0.575     0.125  -0.0056517    8.57e-05   0.0012335 -0.00012104
     0.575      0.15  -0.0043077  0.00011877   0.0014025  -0.0001648
     0.575     0.175  -0.0029813  0.00015583   0.0015528 -0.00021255
     0.575       0.2  -0.0016546  0.00019641   0.0016857 -0.00026348
     0.575     0.225 -0.00030985  0.00024011   0.0018021 -0.00031685
     0.575      0.25   0.0010702  0.00028652   0.0019024  -0.0003719
     0.575     0.275   0.0025028  0.00033523    0.001986 -0.00042784
     0.575       0.3   0.0040054  0.00038582   0.0020523 -0.00048382
     0.575     0.325   0.0055957  0.00043784   0.0020995 -0.00053887
     0.575      0.35   0.0072917  0.00049079   0.0021254 -0.00059186
     0.575     0.375   0.0091122  0.00054412   0.0021273 -0.00064151
     0.575       0.4    0.011076  0.00059716   0.0021016 -0.00068629
     0.575     0.425    0.013204  0.00064919   0.0020438 -0.00072442
     0.575      0.45    0.015516  0.00069935   0.0019489  -0.0007538
     0.575     0.475    0.018034  0.00074664   0.0018106 -0.00077198
     0.575       0.5    0.020778  0.00078988    0.001622 -0.00077611
    0.5875     0.025   -0.011376  4.0839e-06  0.00030651 -7.4143e-06
    0.5875      0.05  -0.0098068  1.5326e-05  0.00057575  -2.703e-05
    0.5875     0.075  -0.0083351  3.2871e-05  0.00081337 -5.6705e-05
    0.5875       0.1  -0.0069385  5.5994e-05    0.001024 -9.4693e-05
    0.5875     0.125  -0.0055963  8.4069e-05   0.0012112 -0.00013956
    0.5875      0.15  -0.0042889  0.00011655   0.0013779 -0.00019013
    0.5875     0.175   -0.002998  0.00015296   0.0015261 -0.00024538
    0.5875       0.2   -0.001706  0.00019286   0.0016575 -0.00030441
    0.5875     0.225 -0.00039575  0.00023584   0.0017728 -0.00036637
    0.5875      0.25  0.00094971   0.0002815   0.0018723 -0.00043045
    0.5875     0.275   0.0023474  0.00032945   0.0019557 -0.00049577
    0.5875       0.3   0.0038144  0.00037928   0.0020221 -0.00056139
    0.5875     0.325   0.0053683  0.00043055     0.00207 -0.00062625
    0.5875      0.35   0.0070272  0.00048278   0.0020973 -0.00068915
    0.5875     0.375   0.0088096  0.00053542   0.0021013 -0.00074868
    0.5875       0.4    0.010735  0.00058784   0.0020785 -0.00080318
    0.5875     0.425    0.012823  0.00063934   0.0020247 -0.00085073
    0.5875      0.45    0.015095  0.00068908   0.0019348 -0.00088908
    0.5875     0.475    0.017573  0.00073608   0.0018031 -0.00091558
    0.5875       0.5    0.020278  0.00077923   0.0016226 -0.00092715
       0.6     0.025   -0.011119  3.9852e-06  0.00029932 -8.3497e-06
       0.6      0.05  -0.0096036  1.4966e-05  0.00056263 -3.0453e-05
       0.6     0.075  -0.0081813  3.2117e-05  0.00079535 -6.3909e-05
       0.6       0.1  -0.0068307  5.4733e-05   0.0010019 -0.00010676
       0.6     0.125  -0.0055317  8.2211e-05   0.0011857 -0.00015742
       0.6      0.15  -0.0042655  0.00011402   0.0013496 -0.00021456
       0.6     0.175  -0.0030146  0.00014969   0.0014957 -0.00027706
       0.6       0.2  -0.0017617   0.0001888   0.0016252 -0.00034393
       0.6     0.225 -0.00049028  0.00023095   0.0017391 -0.00041424
       0.6      0.25  0.00081625  0.00027576   0.0018377  -0.0004871
       0.6     0.275   0.0021746  0.00032284   0.0019206 -0.00056156
       0.6       0.3   0.0036015  0.00037179    0.001987 -0.00063662
       0.6     0.325   0.0051145  0.00042219   0.0020356 -0.00071112
       0.6      0.35   0.0067314  0.00047357   0.0020642 -0.00078378
       0.6     0.375   0.0084709   0.0005254   0.0020703 -0.00085309
       0.6       0.4    0.010352  0.00057708   0.0020506 -0.00091728
       0.6     0.425    0.012396  0.00062793   0.0020009  -0.0009743
       0.6      0.45    0.014622  0.00067713   0.0019164  -0.0010217
       0.6     0.475    0.017054  0.00072375   0.0017916  -0.0010568
       0.6       0.5    0.019713  0.00076671   0.0016197  -0.0010762
    0.6125     0.025   -0.010833  3.8751e-06  0.00029129  -9.245e-06
    0.6125      0.05  -0.0093764  1.4564e-05  0.00054797 -3.3728e-05
    0.6125     0.075  -0.0080089  3.1274e-05  0.00077521 -7.0801e-05
    0.6125       0.1  -0.0067093  5.3325e-05   0.0009772 -0.00011831
    0.6125     0.125  -0.0054583  8.0133e-05   0.0011573 -0.00017452
    0.6125      0.15  -0.0042379  0.00011119    0.001318 -0.00023797
    0.6125     0.175  -0.0030312  0.00014604   0.0014615 -0.00030744
    0.6125       0.2  -0.0018218  0.00018426   0.0015889 -0.00038186
    0.6125     0.225 -0.00059341  0.00022548   0.0017012 -0.00046024
    0.6125      0.25  0.00066995  0.00026932   0.0017986  -0.0005416
    0.6125     0.275   0.0019846  0.00031541   0.0018809 -0.00062494
    0.6125       0.3   0.0033671  0.00036337   0.0019473 -0.00070919
    0.6125     0.325   0.0048346  0.00041278   0.0019964 -0.00079312
    0.6125      0.35   0.0064049  0.00046319   0.0020263 -0.00087536
    0.6125     0.375   0.0080964  0.00051409   0.0020345 -0.00095432
    0.6125       0.4   0.0099286  0.00056491   0.0020179  -0.0010281
    0.6125     0.425    0.011922  0.00061498   0.0019724  -0.0010946
    0.6125      0.45    0.014098  0.00066353   0.0018936  -0.0011513
    0.6125     0.475    0.016478  0.00070966   0.0017759  -0.0011951
    0.6125       0.5    0.019086  0.00075233    0.001613  -0.0012226
     0.625     0.025   -0.010517  3.7541e-06  0.00028245 -1.0096e-05
     0.625      0.05  -0.0091263  1.4123e-05  0.00053185 -3.6839e-05
     0.625     0.075  -0.0078189  3.0347e-05  0.00075305 -7.7349e-05
     0.625       0.1  -0.0065752  5.1775e-05  0.00095002 -0.00012929
     0.625     0.125  -0.0053767  7.7848e-05   0.0011259 -0.00019077
     0.625      0.15  -0.0042064  0.00010807   0.0012832 -0.00026024
     0.625     0.175  -0.0030482  0.00014201   0.0014237 -0.00033637
     0.625       0.2  -0.0018863  0.00017926   0.0015488 -0.00041803
     0.625     0.225 -0.00070508  0.00021945   0.0016592 -0.00050415
     0.625      0.25  0.00051094  0.00026222   0.0017553  -0.0005937
     0.625     0.275   0.0017776  0.00030721   0.0018368 -0.00068562
     0.625       0.3   0.0031113  0.00035406   0.0019029 -0.00077877
     0.625     0.325   0.0045288  0.00040236   0.0019525 -0.00087188
     0.625      0.35   0.0060478  0.00045168   0.0019836 -0.00096349
     0.625     0.375   0.0076866  0.00050154   0.0019939  -0.0010519
     0.625       0.4   0.0094647  0.00055138   0.0019804  -0.0011353
     0.625     0.425    0.011402  0.00060056   0.0019393  -0.0012112
     0.625      0.45    0.013522  0.00064835   0.0018662  -0.0012771
     0.625     0.475    0.015845  0.00069387   0.0017559  -0.0013299
     0.625       0.5    0.018395  0.00073614   0.0016023  -0.0013658
    0.6375     0.025   -0.010174  3.6227e-06  0.00027287 -1.0898e-05
    0.6375      0.05  -0.0088546  1.3643e-05  0.00051434 -3.9771e-05
    0.6375     0.075  -0.0076124   2.934e-05  0.00072899 -8.3516e-05
    0.6375       0.1  -0.0064291  5.0093e-05  0.00092048 -0.00013963
    0.6375     0.125  -0.0052874  7.5364e-05   0.0010918  -0.0002061
    0.6375      0.15  -0.0041714  0.00010468   0.0012452 -0.00028126
    0.6375     0.175  -0.0030657  0.00013763   0.0013826 -0.00036371
    0.6375       0.2  -0.0019553  0.00017381    0.001505 -0.00045225
    0.6375     0.225 -0.00082524  0.00021288   0.0016134 -0.00054575
    0.6375      0.25  0.00033938  0.00025448   0.0017079 -0.00064314
    0.6375     0.275    0.001554  0.00029827   0.0017884  -0.0007433
    0.6375       0.3   0.0028345   0.0003439   0.0018541 -0.00084504
    0.6375     0.325   0.0041976  0.00039098    0.001904 -0.00094702
    0.6375      0.35   0.0056605   0.0004391   0.0019363  -0.0010478
    0.6375     0.375   0.0072417  0.00048779   0.0019486  -0.0011455
    0.6375       0.4   0.0089605  0.00053653   0.0019382  -0.0012382
    0.6375     0.425    0.010837   0.0005847   0.0019015  -0.0013235
    0.6375      0.45    0.012894  0.00063161   0.0018343  -0.0013987
    0.6375     0.475    0.015155  0.00067642   0.0017315  -0.0014606
    0.6375       0.5    0.017641  0.00071818   0.0015875  -0.0015053
      0.65     0.025  -0.0098065  3.4816e-06  0.00026257 -1.1648e-05
      0.65      0.05  -0.0085628  1.3128e-05  0.00049554 -4.2505e-05
      0.65     0.075  -0.0073904  2.8259e-05  0.00070312 -8.9269e-05
      0.65       0.1  -0.0062719  4.8285e-05  0.00088873 -0.00014929
      0.65     0.125  -0.0051912  7.2695e-05   0.0010551 -0.00022041
      0.65      0.15  -0.0041334  0.00010104   0.0012044 -0.00030091
      0.65     0.175  -0.0030839  0.00013291   0.0013382  -0.0003893
      0.65       0.2  -0.0020288  0.00016795   0.0014578 -0.00048433
      0.65     0.225 -0.00095382   0.0002058   0.0015638 -0.00058483
      0.65      0.25  0.00015546  0.00024614   0.0016565 -0.00068967
      0.65     0.275   0.0013139  0.00028863   0.0017358 -0.00079768
      0.65       0.3   0.0025371  0.00033293   0.0018011 -0.00090765
