         x         y           v           s          Vx          Vy
      0.08         0  -0.0053193           0           0           0
      0.09         0   0.0012653           0           0           0
       0.1         0   0.0097875           0           0           0
      0.11         0    0.020135           0           0           0
      0.12         0    0.032179           0           0           0
      0.13         0    0.045783           0           0           0
      0.14         0    0.060806           0           0           0
      0.15         0    0.077109           0           0           0
      0.16         0    0.094553           0           0           0
      0.17         0     0.11301           0           0           0
      0.18         0     0.13234           0           0           0
      0.19         0     0.15244           0           0           0
       0.2         0     0.17319           0           0           0
      0.21         0     0.19448           0           0           0
      0.22         0     0.21622           0           0           0
      0.23         0     0.23829           0           0           0
      0.24         0     0.26063           0           0           0
      0.25         0     0.28314           0           0           0
      0.26      0.01     0.30479 -1.5288e-05  -0.0030528 -0.00011313
      0.26      0.02     0.30378 -6.1055e-05  -0.0060956 -0.00043835
      0.26      0.03     0.30268  -0.0001372  -0.0091279 -0.00096313
      0.26      0.04     0.30145 -0.00024361   -0.012149  -0.0016764
      0.26      0.05     0.30007 -0.00038018   -0.015158  -0.0025685
      0.26      0.06     0.29851 -0.00054678   -0.018154   -0.003631
      0.26      0.07     0.29674 -0.00074327   -0.021136  -0.0048566
      0.26      0.08     0.29475  -0.0009695   -0.024103  -0.0062388
      0.26      0.09     0.29252  -0.0012253   -0.027053  -0.0077722
      0.26       0.1     0.29003  -0.0015106   -0.029986  -0.0094522
      0.26      0.11     0.28728   -0.001825     -0.0329   -0.011275
      0.26      0.12     0.28425  -0.0021686   -0.035794   -0.013237
      0.26      0.13     0.28094  -0.0025409   -0.038666   -0.015335
      0.26      0.14     0.27732  -0.0029419   -0.041516   -0.017567
      0.26      0.15      0.2734  -0.0033712   -0.044341   -0.019932
      0.26      0.16     0.26916  -0.0038287    -0.04714   -0.022427
      0.26      0.17     0.26459   -0.004314   -0.049912   -0.025051
      0.26      0.18     0.25969  -0.0048269   -0.052654   -0.027802
      0.26      0.19     0.25445  -0.0053671   -0.055365    -0.03068
      0.26       0.2     0.24885  -0.0059342   -0.058042   -0.033684
      0.26      0.21      0.2429   -0.006528   -0.060682   -0.036813
      0.26      0.22     0.23658  -0.0071479   -0.063283   -0.040066
      0.26      0.23     0.22989  -0.0077936   -0.065842   -0.043442
      0.26      0.24     0.22283  -0.0084647   -0.068355    -0.04694
      0.26      0.25     0.21522  -0.0091607   -0.070819   -0.050558
      0.27      0.01     0.32595  -1.642e-05   -0.003272 -0.00011297
      0.27      0.02     0.32354 -6.5439e-05  -0.0065205 -0.00043755
      0.27      0.03     0.32112 -0.00014683  -0.0097467 -0.00096103
      0.27      0.04     0.31863 -0.00026037   -0.012951  -0.0016722
      0.27      0.05     0.31605 -0.00040586   -0.016135  -0.0025613
      0.27      0.06     0.31333 -0.00058307   -0.019297  -0.0036197
      0.27      0.07     0.31044  -0.0007918   -0.022438  -0.0048399
      0.27      0.08     0.30737  -0.0010318   -0.025559  -0.0062154
      0.27      0.09      0.3041   -0.001303   -0.028657  -0.0077407
      0.27       0.1     0.30059   -0.001605   -0.031734   -0.009411
      0.27      0.11     0.29684  -0.0019376   -0.034788   -0.011222
      0.27      0.12     0.29282  -0.0023007   -0.037819   -0.013171
      0.27      0.13     0.28853   -0.002694   -0.040825   -0.015255
      0.27      0.14     0.28396  -0.0031172   -0.043807   -0.017471
      0.27      0.15     0.27907  -0.0035702   -0.046763   -0.019817
      0.27      0.16     0.27388  -0.0040525   -0.049691   -0.022292
      0.27      0.17     0.26836   -0.004564   -0.052591   -0.024895
      0.27      0.18      0.2625  -0.0051043    -0.05546   -0.027623
      0.27      0.19     0.25629  -0.0056732   -0.058296   -0.030478
      0.27       0.2     0.24972  -0.0062702   -0.061097   -0.033457
      0.27      0.21     0.24278  -0.0068951   -0.063862   -0.036559
      0.27      0.22     0.23546  -0.0075475   -0.066586   -0.039785
      0.27      0.23     0.22775  -0.0082268   -0.069267   -0.043133
      0.27      0.24     0.21965  -0.0089328   -0.071901   -0.046603
      0.27      0.25     0.21097  -0.0096649   -0.074486   -0.050193
      0.28      0.01     0.34702 -1.7548e-05  -0.0034903 -0.00011234
      0.28      0.02     0.34321 -6.9806e-05  -0.0069436 -0.00043493
      0.28      0.03     0.33945 -0.00015642   -0.010363 -0.00095502
      0.28      0.04     0.33569 -0.00027706   -0.013749  -0.0016613
      0.28      0.05     0.33189 -0.00043141   -0.017106  -0.0025439
      0.28      0.06     0.32801 -0.00061917   -0.020433   -0.003594
      0.28      0.07     0.32401 -0.00084006   -0.023732  -0.0048041
      0.28      0.08     0.31986  -0.0010938   -0.027004  -0.0061677
      0.28      0.09     0.31553  -0.0013801   -0.030249   -0.007679
      0.28       0.1       0.311  -0.0016988   -0.033468  -0.0093334
      0.28      0.11     0.30625  -0.0020495    -0.03666   -0.011127
      0.28      0.12     0.30125   -0.002432   -0.039826   -0.013056
      0.28      0.13       0.296   -0.002846   -0.042965   -0.015117
      0.28      0.14     0.29047  -0.0032913   -0.046078   -0.017309
      0.28      0.15     0.28464  -0.0037676   -0.049162   -0.019629
      0.28      0.16      0.2785  -0.0042745   -0.052218   -0.022076
      0.28      0.17     0.27204  -0.0048119   -0.055243   -0.024649
      0.28      0.18     0.26524  -0.0053794   -0.058237   -0.027347
      0.28      0.19     0.25809  -0.0059767   -0.061198   -0.030168
      0.28       0.2     0.25056  -0.0066034   -0.064123   -0.033113
      0.28      0.21     0.24266  -0.0072591    -0.06701    -0.03618
      0.28      0.22     0.23437  -0.0079436   -0.069857    -0.03937
      0.28      0.23     0.22567  -0.0086563   -0.072659   -0.042681
      0.28      0.24     0.21656  -0.0093968   -0.075414   -0.046113
      0.28      0.25     0.20685   -0.010165   -0.078119   -0.049665
      0.29      0.01     0.36791 -1.8667e-05  -0.0037069 -0.00011125
      0.29      0.02     0.36269 -7.4138e-05  -0.0073632 -0.00043059
      0.29      0.03      0.3576 -0.00016593   -0.010973 -0.00094522
      0.29      0.04     0.35257  -0.0002936    -0.01454  -0.0016438
      0.29      0.05     0.34756 -0.00045673   -0.018067  -0.0025164
      0.29      0.06     0.34252 -0.00065495   -0.021557  -0.0035542
      0.29      0.07      0.3374 -0.00088788   -0.025012  -0.0047496
      0.29      0.08     0.33216  -0.0011552   -0.028433  -0.0060961
      0.29      0.09     0.32679  -0.0014565   -0.031823  -0.0075879
      0.29       0.1     0.32125  -0.0017916   -0.035181  -0.0092202
      0.29      0.11     0.31551  -0.0021602    -0.03851   -0.010989
      0.29      0.12     0.30955  -0.0025618   -0.041809   -0.012891
      0.29      0.13     0.30335  -0.0029964   -0.045079   -0.014923
      0.29      0.14     0.29688  -0.0034634   -0.048319   -0.017083
      0.29      0.15     0.29013  -0.0039627   -0.051531    -0.01937
      0.29      0.16     0.28308   -0.004494   -0.054711   -0.021781
      0.29      0.17      0.2757   -0.005057   -0.057861   -0.024316
      0.29      0.18     0.26799  -0.0056513   -0.060979   -0.026974
      0.29      0.19     0.25992  -0.0062765   -0.064062   -0.029754
      0.29       0.2     0.25148  -0.0069325    -0.06711   -0.032655
      0.29      0.21     0.24265  -0.0076187   -0.070119   -0.035678
      0.29      0.22     0.23341  -0.0083349   -0.073086   -0.038823
      0.29      0.23     0.22376  -0.0090805    -0.07601   -0.042088
      0.29      0.24     0.21368  -0.0098551   -0.078886   -0.045473
      0.29      0.25     0.20297   -0.010658    -0.08171   -0.048979
       0.3      0.01     0.38855 -1.9773e-05  -0.0039209 -0.00010973
       0.3      0.02     0.38193 -7.8418e-05  -0.0077776 -0.00042457
       0.3      0.03      0.3755 -0.00017532   -0.011576 -0.00093175
       0.3      0.04     0.36921 -0.00030993   -0.015321  -0.0016199
       0.3      0.05     0.36299 -0.00048174   -0.019016  -0.0024792
       0.3      0.06     0.35678 -0.00069026   -0.022666  -0.0035007
       0.3      0.07     0.35055 -0.00093506   -0.026274  -0.0046768
       0.3      0.08     0.34425  -0.0012157   -0.029842  -0.0060011
       0.3      0.09     0.33785  -0.0015319   -0.033373  -0.0074677
       0.3       0.1      0.3313  -0.0018832   -0.036869   -0.009072
       0.3      0.11     0.32459  -0.0022693   -0.040331    -0.01081
       0.3      0.12     0.31768  -0.0026898    -0.04376   -0.012678
       0.3      0.13     0.31055  -0.0031445   -0.047158   -0.014674
       0.3      0.14     0.30317   -0.003633   -0.050524   -0.016795
       0.3      0.15     0.29552   -0.004155    -0.05386    -0.01904
       0.3      0.16     0.28758  -0.0047102   -0.057164   -0.021407
       0.3      0.17     0.27932  -0.0052982   -0.060436   -0.023896
       0.3      0.18     0.27072  -0.0059189   -0.063675   -0.026506
       0.3      0.19     0.26177  -0.0065717    -0.06688   -0.029236
       0.3       0.2     0.25243  -0.0072565   -0.070048   -0.032086
       0.3      0.21     0.24271  -0.0079727   -0.073178   -0.035056
       0.3      0.22     0.23257    -0.00872   -0.076266   -0.038146
       0.3      0.23       0.222   -0.009498    -0.07931   -0.041356
       0.3      0.24     0.21099   -0.010306   -0.082305   -0.044686
       0.3      0.25     0.19932   -0.011144   -0.085249   -0.048135
      0.31      0.01     0.40885 -2.0861e-05  -0.0041315 -0.00010779
      0.31      0.02     0.40083 -8.2629e-05  -0.0081852 -0.00041692
      0.31      0.03     0.39309 -0.00018457   -0.012168 -0.00091469
      0.31      0.04     0.38553   -0.000326   -0.016088  -0.0015898
      0.31      0.05     0.37811 -0.00050632   -0.019948  -0.0024324
      0.31      0.06     0.37075 -0.00072496   -0.023755  -0.0034337
      0.31      0.07     0.36342 -0.00098142   -0.027513  -0.0045861
      0.31      0.08     0.35606  -0.0012752   -0.031224  -0.0058832
      0.31      0.09     0.34864  -0.0016059   -0.034894  -0.0073192
      0.31       0.1     0.34111  -0.0019731   -0.038524  -0.0088896
      0.31      0.11     0.33344  -0.0023764   -0.042116    -0.01059
      0.31      0.12      0.3256  -0.0028154   -0.045673   -0.012418
      0.31      0.13     0.31756  -0.0032898   -0.049196    -0.01437
      0.31      0.14      0.3093  -0.0037993   -0.052685   -0.016445
      0.31      0.15     0.30077  -0.0043435   -0.056143   -0.018641
      0.31      0.16     0.29196  -0.0049222   -0.059567   -0.020956
      0.31      0.17     0.28285  -0.0055349    -0.06296   -0.023391
      0.31      0.18      0.2734  -0.0061814   -0.066318   -0.025944
      0.31      0.19      0.2636  -0.0068613   -0.069642   -0.028616
      0.31       0.2     0.25341  -0.0075742    -0.07293   -0.031406
      0.31      0.21     0.24283  -0.0083199   -0.076179   -0.034314
      0.31      0.22     0.23182  -0.0090978   -0.079387   -0.037341
      0.31      0.23     0.22037  -0.0099076    -0.08255   -0.040487
      0.31      0.24     0.20845   -0.010749   -0.085665   -0.043753
      0.31      0.25     0.19586   -0.011621   -0.088728   -0.047137
      0.32      0.01     0.42874 -2.1929e-05  -0.0043378 -0.00010545
      0.32      0.02     0.41934 -8.6756e-05  -0.0085845 -0.00040768
      0.32      0.03     0.41027 -0.00019362   -0.012749 -0.00089412
      0.32      0.04     0.40147 -0.00034173   -0.016838  -0.0015536
      0.32      0.05     0.39286 -0.00053038    -0.02086  -0.0023762
      0.32      0.06     0.38437 -0.00075893    -0.02482  -0.0033535
      0.32      0.07     0.37595  -0.0010268   -0.028723  -0.0044778
      0.32      0.08     0.36755  -0.0013334   -0.032575  -0.0057427
      0.32      0.09     0.35912  -0.0016783   -0.036379  -0.0071428
      0.32       0.1     0.35063   -0.002061    -0.04014  -0.0086734
      0.32      0.11     0.34202  -0.0024811   -0.043859   -0.010331
      0.32      0.12     0.33328  -0.0029382    -0.04754   -0.012111
      0.32      0.13     0.32436  -0.0034319   -0.051185   -0.014013
      0.32      0.14     0.31523  -0.0039619   -0.054795   -0.016035
      0.32      0.15     0.30586  -0.0045278   -0.058371   -0.018174
      0.32      0.16     0.29622  -0.0051293   -0.061914    -0.02043
      0.32      0.17     0.28628  -0.0057661   -0.065424   -0.022802
      0.32      0.18     0.27602  -0.0064378     -0.0689   -0.025291
      0.32      0.19      0.2654  -0.0071441   -0.072341   -0.027896
      0.32       0.2      0.2544  -0.0078846   -0.075747   -0.030617
      0.32      0.21     0.24299   -0.008659   -0.079113   -0.033455
      0.32      0.22     0.23114  -0.0094669   -0.082439   -0.036411
      0.32      0.23     0.21885   -0.010308   -0.085721   -0.039484
      0.32      0.24     0.20607   -0.011181   -0.088955   -0.042676
      0.32      0.25     0.19259   -0.012087   -0.092137   -0.045986
      0.33      0.01     0.44813  -2.297e-05  -0.0045392  -0.0001027
      0.33      0.02     0.43736 -9.0783e-05  -0.0089739 -0.00039687
      0.33      0.03       0.427 -0.00020245   -0.013314 -0.00087008
      0.33      0.04     0.41697 -0.00035707    -0.01757  -0.0015113
      0.33      0.05     0.40718 -0.00055384   -0.021748  -0.0023109
      0.33      0.06     0.39757 -0.00079203   -0.025857  -0.0032603
      0.33      0.07     0.38808   -0.001071   -0.029902  -0.0043521
      0.33      0.08     0.37866  -0.0013901   -0.033889  -0.0055801
      0.33      0.09     0.36925  -0.0017488   -0.037824  -0.0069389
      0.33       0.1     0.35981  -0.0021466   -0.041711   -0.008424
      0.33      0.11      0.3503   -0.002583   -0.045554   -0.010032
      0.33      0.12     0.34068  -0.0030576   -0.049356   -0.011759
      0.33      0.13      0.3309  -0.0035701   -0.053119   -0.013604
      0.33      0.14     0.32094    -0.00412   -0.056846   -0.015565
      0.33      0.15     0.31076   -0.004707   -0.060538    -0.01764
      0.33      0.16     0.30032  -0.0053308   -0.064196   -0.019829
      0.33      0.17      0.2896  -0.0059909   -0.067821   -0.022131
      0.33      0.18     0.27855  -0.0066872   -0.071412   -0.024547
      0.33      0.19     0.26715  -0.0074192   -0.074969   -0.027077
      0.33       0.2     0.25537  -0.0081866   -0.078489   -0.029721
      0.33      0.21     0.24317   -0.008989   -0.081973   -0.032481
      0.33      0.22     0.23054   -0.009826   -0.085415   -0.035356
      0.33      0.23     0.21743   -0.010697   -0.088815   -0.038348
      0.33      0.24     0.20383   -0.011602   -0.092167   -0.041457
      0.33      0.25     0.18949   -0.012541   -0.095467   -0.044684
      0.34      0.01     0.46695 -2.3983e-05  -0.0047347 -9.9554e-05
      0.34      0.02     0.45484 -9.4694e-05  -0.0093519 -0.00038451
      0.34      0.03      0.4432 -0.00021102   -0.013863 -0.00084264
      0.34      0.04     0.43195 -0.00037196   -0.018279  -0.0014631
      0.34      0.05     0.42101  -0.0005766   -0.022609  -0.0022364
      0.34      0.06      0.4103 -0.00082413   -0.026861  -0.0031543
      0.34      0.07     0.39977  -0.0011138   -0.031043  -0.0042094
      0.34      0.08     0.38935   -0.001445   -0.035162  -0.0053957
      0.34      0.09     0.37899  -0.0018171   -0.039223   -0.006708
      0.34       0.1     0.36863  -0.0022295   -0.043233   -0.008142
      0.34      0.11     0.35824  -0.0026817   -0.047194  -0.0096942
      0.34      0.12     0.34777  -0.0031734   -0.051113   -0.011362
      0.34      0.13     0.33717   -0.003704    -0.05499   -0.013143
      0.34      0.14     0.32641  -0.0042732   -0.058831   -0.015036
      0.34      0.15     0.31545  -0.0048806   -0.062635    -0.01704
      0.34      0.16     0.30425  -0.0055259   -0.066405   -0.019154
      0.34      0.17     0.29277  -0.0062087   -0.070142   -0.021379
      0.34      0.18     0.28098  -0.0069287   -0.073846   -0.023714
      0.34      0.19     0.26884  -0.0076856   -0.077516   -0.026161
      0.34       0.2     0.25632   -0.008479    -0.08115    -0.02872
      0.34      0.21     0.24338  -0.0093086   -0.084748   -0.031392
      0.34      0.22     0.22999   -0.010174   -0.088306   -0.034178
      0.34      0.23     0.21611   -0.011075   -0.091822    -0.03708
      0.34      0.24     0.20172    -0.01201   -0.095292   -0.040098
      0.34      0.25     0.18657   -0.012981    -0.09871   -0.043234
      0.35      0.01     0.48513 -2.4961e-05  -0.0049237 -9.6016e-05
      0.35      0.02     0.47169 -9.8473e-05   -0.009717 -0.00037062
      0.35      0.03      0.4588  -0.0002193   -0.014393 -0.00081184
      0.35      0.04     0.44636 -0.00038633   -0.018963  -0.0014091
      0.35      0.05     0.43429 -0.00059857   -0.023439  -0.0021531
      0.35      0.06     0.42252 -0.00085512   -0.027829  -0.0030357
      0.35      0.07     0.41096  -0.0011552   -0.032143  -0.0040499
      0.35      0.08     0.39957   -0.001498   -0.036388  -0.0051899
      0.35      0.09     0.38828  -0.0018829   -0.040571  -0.0064506
      0.35       0.1     0.37704  -0.0023094   -0.044698   -0.007828
      0.35      0.11      0.3658  -0.0027769   -0.048774  -0.0093188
      0.35      0.12     0.35452  -0.0032849   -0.052804    -0.01092
      0.35      0.13     0.34313   -0.003833   -0.056793   -0.012631
      0.35      0.14     0.33161  -0.0044207   -0.060742   -0.014449
      0.35      0.15     0.31991  -0.0050478   -0.064656   -0.016375
      0.35      0.16     0.30799  -0.0057138   -0.068535   -0.018407
      0.35      0.17      0.2958  -0.0064185   -0.072381   -0.020547
      0.35      0.18     0.28331  -0.0071615   -0.076194   -0.022794
      0.35      0.19     0.27047  -0.0079424   -0.079974    -0.02515
      0.35       0.2     0.25725   -0.008761    -0.08372   -0.027615
      0.35      0.21      0.2436  -0.0096168   -0.087431   -0.030192
      0.35      0.22      0.2295    -0.01051   -0.091103   -0.032881
      0.35      0.23     0.21489   -0.011439   -0.094734   -0.035683
      0.35      0.24     0.19976   -0.012404   -0.098321   -0.038602
      0.35      0.25     0.18383   -0.013405    -0.10186   -0.041637
      0.36      0.01     0.50259 -2.5903e-05  -0.0051053 -9.2088e-05
      0.36      0.02     0.48786 -0.00010211   -0.010068 -0.00035522
      0.36      0.03     0.47374 -0.00022726   -0.014902 -0.00077772
      0.36      0.04     0.46014 -0.00040014    -0.01962  -0.0013493
      0.36      0.05     0.44697 -0.00061966   -0.024235  -0.0020609
      0.36      0.06     0.43416 -0.00088485   -0.028758  -0.0029047
      0.36      0.07     0.42162  -0.0011948   -0.033197   -0.003874
      0.36      0.08     0.40929  -0.0015488   -0.037563  -0.0049631
      0.36      0.09     0.39711  -0.0019461   -0.041861  -0.0061672
      0.36       0.1     0.38502   -0.002386   -0.046101  -0.0074825
      0.36      0.11     0.37297  -0.0028681   -0.050287  -0.0089061
      0.36      0.12      0.3609  -0.0033918   -0.054425   -0.010436
      0.36      0.13     0.34877  -0.0039566   -0.058519   -0.012069
      0.36      0.14     0.33653  -0.0045621   -0.062574   -0.013807
      0.36      0.15     0.32413  -0.0052081   -0.066593   -0.015647
      0.36      0.16     0.31152   -0.005894   -0.070577    -0.01759
      0.36      0.17     0.29867  -0.0066196   -0.074529   -0.019636
      0.36      0.18     0.28552  -0.0073846   -0.078449   -0.021788
      0.36      0.19     0.27202  -0.0081886   -0.082337   -0.024044
      0.36       0.2     0.25815  -0.0090313   -0.086192   -0.026408
      0.36      0.21     0.24384  -0.0099124   -0.090013   -0.028881
      0.36      0.22     0.22907   -0.010832   -0.093798   -0.031464
      0.36      0.23     0.21378   -0.011788   -0.097543    -0.03416
      0.36      0.24     0.19794   -0.012782    -0.10125   -0.036969
      0.36      0.25     0.18128   -0.013813     -0.1049   -0.039895
      0.37      0.01     0.51926 -2.6803e-05  -0.0052789 -8.7774e-05
      0.37      0.02     0.50327 -0.00010558   -0.010403 -0.00033833
      0.37      0.03     0.48796 -0.00023486   -0.015387 -0.00074033
      0.37      0.04     0.47323 -0.00041332   -0.020247  -0.0012838
      0.37      0.05       0.459 -0.00063979   -0.024995  -0.0019601
      0.37      0.06     0.44518 -0.00091321   -0.029643  -0.0027615
      0.37      0.07     0.43169  -0.0012326   -0.034202  -0.0036818
      0.37      0.08     0.41845  -0.0015972   -0.038681  -0.0047155
      0.37      0.09     0.40542  -0.0020063    -0.04309  -0.0058582
      0.37       0.1     0.39252   -0.002459   -0.047437  -0.0071063
      0.37      0.11      0.3797   -0.002955   -0.051727   -0.008457
      0.37      0.12     0.36689  -0.0034936   -0.055968  -0.0099083
      0.37      0.13     0.35406  -0.0040743   -0.060164   -0.011459
      0.37      0.14     0.34114  -0.0046969    -0.06432   -0.013108
      0.37      0.15     0.32809  -0.0053607   -0.068439   -0.014856
      0.37      0.16     0.31485  -0.0060656   -0.072525   -0.016703
      0.37      0.17     0.30137  -0.0068112   -0.076579    -0.01865
      0.37      0.18     0.28761  -0.0075972   -0.080602   -0.020697
      0.37      0.19     0.27351  -0.0084233   -0.084595   -0.022847
      0.37       0.2     0.25903  -0.0092891   -0.088557   -0.025102
      0.37      0.21     0.24411   -0.010194   -0.092487   -0.027462
      0.37      0.22     0.22871   -0.011139   -0.096382   -0.029931
      0.37      0.23     0.21279   -0.012122    -0.10024   -0.032511
      0.37      0.24     0.19628   -0.013144    -0.10406   -0.035204
      0.37      0.25     0.17893   -0.014203    -0.10783   -0.038011
      0.38      0.01     0.53507 -2.7658e-05  -0.0054436 -8.3076e-05
      0.38      0.02     0.51785 -0.00010887    -0.01072 -0.00031996
      0.38      0.03     0.50139 -0.00024206   -0.015847 -0.00069971
      0.38      0.04     0.48558 -0.00042582    -0.02084  -0.0012128
      0.38      0.05     0.47032 -0.00065886   -0.025713  -0.0018507
      0.38      0.06     0.45553 -0.00094008    -0.03048  -0.0026065
      0.38      0.07     0.44113  -0.0012685   -0.035151  -0.0034739
      0.38      0.08     0.42704  -0.0016431   -0.039739  -0.0044478
      0.38      0.09     0.41319  -0.0020632   -0.044252  -0.0055242
      0.38       0.1     0.39952  -0.0025282     -0.0487  -0.0066999
      0.38      0.11     0.38597  -0.0030372   -0.053089  -0.0079722
      0.38      0.12     0.37248  -0.0035899   -0.057427  -0.0093396
      0.38      0.13     0.35899  -0.0041858   -0.061719   -0.010801
      0.38      0.14     0.34544  -0.0048243   -0.065972   -0.012356
      0.38      0.15     0.33178  -0.0055052   -0.070188   -0.014005
      0.38      0.16     0.31796  -0.0062281   -0.074371   -0.015749
      0.38      0.17     0.30391  -0.0069926   -0.078523   -0.017588
      0.38      0.18     0.28958  -0.0077985   -0.082646   -0.019525
      0.38      0.19     0.27493  -0.0086455   -0.086741    -0.02156
      0.38       0.2     0.25989  -0.0095334   -0.090807   -0.023697
      0.38      0.21     0.24441   -0.010462   -0.094843   -0.025938
      0.38      0.22     0.22844    -0.01143   -0.098847   -0.028285
      0.38      0.23     0.21192   -0.012439    -0.10282    -0.03074
      0.38      0.24     0.19481   -0.013487    -0.10675   -0.033307
      0.38      0.25     0.17681   -0.014574    -0.11063   -0.035988
      0.39      0.01     0.54995 -2.8465e-05  -0.0055988    -7.8e-05
      0.39      0.02     0.53155 -0.00011198   -0.011019 -0.00030013
      0.39      0.03     0.51398 -0.00024885    -0.01628 -0.00065593
      0.39      0.04     0.49713 -0.00043757   -0.021398  -0.0011362
      0.39      0.05     0.48089  -0.0006768   -0.026388  -0.0017331
      0.39      0.06     0.46518 -0.00096534   -0.031266  -0.0024397
      0.39      0.07     0.44991  -0.0013021   -0.036043  -0.0032504
      0.39      0.08       0.435  -0.0016862   -0.040732  -0.0041604
      0.39      0.09     0.42039  -0.0021167   -0.045342   -0.005166
      0.39       0.1     0.40601   -0.002593   -0.049885  -0.0062641
      0.39      0.11     0.39178  -0.0031144   -0.054367  -0.0074528
      0.39      0.12     0.37764  -0.0036804   -0.058797  -0.0087306
      0.39      0.13     0.36355  -0.0042904    -0.06318   -0.010097
      0.39      0.14     0.34942   -0.004944   -0.067524   -0.011552
      0.39      0.15     0.33521  -0.0056408   -0.071832   -0.013095
      0.39      0.16     0.32085  -0.0063806   -0.076108   -0.014729
      0.39      0.17     0.30628   -0.007163   -0.080355   -0.016454
      0.39      0.18     0.29145  -0.0079877   -0.084574   -0.018272
      0.39      0.19     0.27629  -0.0088545   -0.088768   -0.020186
      0.39       0.2     0.26075  -0.0097631   -0.092935   -0.022198
      0.39      0.21     0.24476   -0.010713   -0.097074   -0.024311
      0.39      0.22     0.22827   -0.011705    -0.10118   -0.026527
      0.39      0.23     0.21121   -0.012737    -0.10526   -0.028851
      0.39      0.24     0.19353    -0.01381     -0.1093   -0.031283
      0.39      0.25     0.17494   -0.014923     -0.1133   -0.033829
       0.4      0.01     0.56382 -2.9218e-05  -0.0057438 -7.2551e-05
       0.4      0.02      0.5443 -0.00011488   -0.011298 -0.00027888
       0.4      0.03     0.52567 -0.00025518   -0.016683 -0.00060904
       0.4      0.04     0.50782 -0.00044854   -0.021917  -0.0010543
       0.4      0.05     0.49065 -0.00069352   -0.027017  -0.0016073
       0.4      0.06     0.47407 -0.00098887   -0.031997  -0.0022616
       0.4      0.07     0.45799  -0.0013335   -0.036872  -0.0030119
       0.4      0.08     0.44232  -0.0017263   -0.041655  -0.0038539
       0.4      0.09       0.427  -0.0021666   -0.046356  -0.0047841
       0.4       0.1     0.41194  -0.0026534   -0.050986     -0.0058
       0.4      0.11     0.39709  -0.0031863   -0.055555  -0.0068998
       0.4      0.12     0.38237  -0.0037645   -0.060071  -0.0080826
       0.4      0.13     0.36772  -0.0043877    -0.06454   -0.009348
       0.4      0.14     0.35307  -0.0050553    -0.06897   -0.010696
       0.4      0.15     0.33836  -0.0057671   -0.073365   -0.012128
       0.4      0.16     0.32352  -0.0065226   -0.077729   -0.013645
       0.4      0.17      0.3085  -0.0073217   -0.082066   -0.015249
       0.4      0.18     0.29322   -0.008164   -0.086379   -0.016942
       0.4      0.19     0.27761  -0.0090493   -0.090667   -0.018727
       0.4       0.2     0.26162  -0.0099773   -0.094932   -0.020607
       0.4      0.21     0.24518   -0.010948   -0.099172   -0.022584
       0.4      0.22     0.22822   -0.011961    -0.10339   -0.024662
       0.4      0.23     0.21068   -0.013016    -0.10757   -0.026845
       0.4      0.24     0.19249   -0.014112    -0.11172   -0.029135
       0.4      0.25     0.17335    -0.01525    -0.11584   -0.031537
      0.41      0.01     0.57663 -2.9916e-05  -0.0058777 -6.6738e-05
      0.41      0.02     0.55604 -0.00011755   -0.011556 -0.00025625
      0.41      0.03     0.53641 -0.00026103   -0.017055 -0.00055914
      0.41      0.04     0.51762 -0.00045866   -0.022396 -0.00096729
      0.41      0.05     0.49958 -0.00070895   -0.027596  -0.0014737
      0.41      0.06     0.48218  -0.0010106    -0.03267  -0.0020725
      0.41      0.07     0.46534  -0.0013624   -0.037635  -0.0027589
      0.41      0.08     0.44896  -0.0017633   -0.042504  -0.0035288
      0.41      0.09     0.43298  -0.0022124   -0.047288  -0.0043794
      0.41       0.1     0.41732   -0.002709      -0.052  -0.0053085
      0.41      0.11      0.4019  -0.0032524   -0.056649  -0.0063146
      0.41      0.12     0.38665   -0.003842   -0.061245  -0.0073971
      0.41      0.13     0.37151  -0.0044773   -0.065794   -0.008556
      0.41      0.14     0.35639  -0.0051579   -0.070304  -0.0097919
      0.41      0.15     0.34125  -0.0058834   -0.074781   -0.011106
      0.41      0.16     0.32599  -0.0066535   -0.079229     -0.0125
      0.41      0.17     0.31057   -0.007468   -0.083652   -0.013977
      0.41      0.18     0.29489  -0.0083266   -0.088052   -0.015538
      0.41      0.19      0.2789   -0.009229   -0.092432   -0.017187
      0.41       0.2     0.26253   -0.010175   -0.096791   -0.018926
      0.41      0.21     0.24569   -0.011165    -0.10113    -0.02076
      0.41      0.22     0.22832   -0.012198    -0.10545   -0.022693
      0.41      0.23     0.21035   -0.013274    -0.10974   -0.024727
      0.41      0.24     0.19171   -0.014393      -0.114   -0.026866
      0.41      0.25     0.17207   -0.015554    -0.11822   -0.029116
      0.42      0.01     0.58831 -3.0553e-05      -0.006  -6.057e-05
      0.42      0.02     0.56671    -0.00012   -0.011791 -0.00023226
      0.42      0.03     0.54614 -0.00026636   -0.017394 -0.00050633
      0.42      0.04     0.52648 -0.00046789   -0.022832 -0.00087523
      0.42      0.05     0.50762   -0.000723   -0.028122  -0.0013325
      0.42      0.06     0.48947  -0.0010303   -0.033282  -0.0018729
      0.42      0.07     0.47192  -0.0013886   -0.038328  -0.0024919
      0.42      0.08     0.45491  -0.0017969   -0.043275  -0.0031861
