         x         y           v           s          Vx          Vy
       1.8       0.3     0.99914   -0.020405    -0.13501     0.19227
       1.8      0.31      1.0015   -0.021778    -0.13956     0.20329
       1.8      0.32     0.99924   -0.023196    -0.14406      0.2145
       1.8      0.33     0.99202   -0.024659     -0.1485     0.22587
       1.8      0.34     0.97937   -0.026166    -0.15286     0.23739
       1.8      0.35     0.96091   -0.027716    -0.15712     0.24902
       1.8      0.36     0.93625   -0.029308    -0.16125     0.26074
       1.8      0.37     0.90506   -0.030941    -0.16524     0.27252
       1.8      0.38     0.86704   -0.032613    -0.16905     0.28432
       1.8      0.39     0.82192   -0.034322    -0.17266     0.29611
       1.8       0.4     0.76948   -0.036066    -0.17604     0.30785
       1.8      0.41     0.70955   -0.037843    -0.17917     0.31951
       1.8      0.42     0.64201    -0.03965    -0.18203     0.33104
       1.8      0.43     0.56679   -0.041483    -0.18457      0.3424
       1.8      0.44     0.48388   -0.043341    -0.18679     0.35355
       1.8      0.45     0.39332   -0.045219    -0.18865     0.36445
       1.8      0.46     0.29522   -0.047114    -0.19014     0.37505
       1.8      0.47     0.18975   -0.049022    -0.19122     0.38531
       1.8      0.48    0.077139   -0.050939    -0.19188     0.39519
       1.8      0.49   -0.042336   -0.052859    -0.19209     0.40463
       1.8       0.5    -0.16865    -0.05478    -0.19184      0.4136
      1.82      0.26      1.0099   -0.012461   -0.097088     0.13936
      1.82      0.27      1.0374   -0.013452    -0.10111     0.14907
      1.82      0.28      1.0629   -0.014483    -0.10516     0.15906
      1.82      0.29      1.0861   -0.015555    -0.10923     0.16933
      1.82       0.3      1.1067   -0.016668    -0.11332     0.17987
      1.82      0.31      1.1242   -0.017822    -0.11741     0.19066
      1.82      0.32      1.1381   -0.019016     -0.1215     0.20169
      1.82      0.33       1.148   -0.020252    -0.12557     0.21294
      1.82      0.34      1.1534   -0.021528     -0.1296     0.22439
      1.82      0.35      1.1539   -0.022844    -0.13358     0.23603
      1.82      0.36      1.1491   -0.024199    -0.13749     0.24782
      1.82      0.37      1.1386   -0.025594    -0.14131     0.25976
      1.82      0.38      1.1219   -0.027026    -0.14502     0.27179
      1.82      0.39      1.0989   -0.028494     -0.1486     0.28391
      1.82       0.4       1.069   -0.029998    -0.15202     0.29607
      1.82      0.41      1.0321   -0.031535    -0.15527     0.30824
      1.82      0.42     0.98777   -0.033103    -0.15832     0.32039
      1.82      0.43     0.93589   -0.034701    -0.16114     0.33247
      1.82      0.44     0.87625   -0.036326    -0.16372     0.34445
      1.82      0.45      0.8087   -0.037975    -0.16603     0.35628
      1.82      0.46     0.73315   -0.039646    -0.16805     0.36793
      1.82      0.47     0.64956   -0.041336    -0.16975     0.37934
      1.82      0.48     0.55794   -0.043041    -0.17113     0.39048
      1.82      0.49     0.45836   -0.044759    -0.17215      0.4013
      1.82       0.5     0.35064   -0.046484     -0.1728     0.41175
      1.84      0.26      1.0472  -0.0097961   -0.078453     0.12619
      1.84      0.27      1.0851   -0.010598   -0.081872     0.13532
      1.84      0.28      1.1219   -0.011434   -0.085333     0.14476
      1.84      0.29      1.1575   -0.012304   -0.088831      0.1545
      1.84       0.3      1.1914    -0.01321   -0.092364     0.16453
      1.84      0.31      1.2233   -0.014152   -0.095923     0.17485
      1.84      0.32      1.2527   -0.015129   -0.099501     0.18544
      1.84      0.33      1.2793   -0.016142    -0.10309     0.19631
      1.84      0.34      1.3025    -0.01719    -0.10668     0.20742
      1.84      0.35      1.3219   -0.018275    -0.11025     0.21878
      1.84      0.36      1.3373   -0.019395    -0.11379     0.23036
      1.84      0.37       1.348   -0.020551    -0.11729     0.24214
      1.84      0.38      1.3537   -0.021741    -0.12074      0.2541
      1.84      0.39       1.354   -0.022966     -0.1241     0.26621
      1.84       0.4      1.3484   -0.024223    -0.12738     0.27846
      1.84      0.41      1.3367   -0.025513    -0.13054     0.29081
      1.84      0.42      1.3184   -0.026834    -0.13357     0.30323
      1.84      0.43      1.2931   -0.028185    -0.13645     0.31569
      1.84      0.44      1.2607   -0.029563    -0.13917     0.32815
      1.84      0.45      1.2206   -0.030968     -0.1417     0.34059
      1.84      0.46      1.1728   -0.032397    -0.14402     0.35295
      1.84      0.47       1.117   -0.033848    -0.14611      0.3652
      1.84      0.48      1.0529   -0.035319    -0.14797      0.3773
      1.84      0.49     0.98045   -0.036808    -0.14955      0.3892
      1.84       0.5     0.89929    -0.03831    -0.15086     0.40086
      1.86      0.26      1.0633  -0.0074139   -0.061169     0.11125
      1.86      0.27      1.1102  -0.0080394   -0.063964     0.11962
      1.86      0.28      1.1571  -0.0086931   -0.066804     0.12831
      1.86      0.29      1.2036  -0.0093755   -0.069688     0.13731
      1.86       0.3      1.2496   -0.010087   -0.072616     0.14661
      1.86      0.31      1.2946   -0.010828   -0.075582     0.15622
      1.86      0.32      1.3383   -0.011599   -0.078582     0.16614
      1.86      0.33      1.3804   -0.012399    -0.08161     0.17634
      1.86      0.34      1.4204   -0.013231   -0.084659     0.18684
      1.86      0.35       1.458   -0.014093   -0.087719     0.19761
      1.86      0.36      1.4928   -0.014985   -0.090782     0.20864
      1.86      0.37      1.5243   -0.015908   -0.093837     0.21994
      1.86      0.38      1.5522   -0.016862   -0.096871     0.23147
      1.86      0.39       1.576   -0.017846   -0.099873     0.24322
      1.86       0.4      1.5953   -0.018859    -0.10283     0.25518
      1.86      0.41      1.6097   -0.019902    -0.10573     0.26731
      1.86      0.42      1.6188   -0.020974    -0.10855      0.2796
      1.86      0.43      1.6222   -0.022073    -0.11129     0.29203
      1.86      0.44      1.6194     -0.0232    -0.11392     0.30456
      1.86      0.45      1.6101   -0.024352    -0.11644     0.31716
      1.86      0.46      1.5938   -0.025528    -0.11882     0.32981
      1.86      0.47      1.5703   -0.026728    -0.12105     0.34246
      1.86      0.48      1.5391    -0.02795    -0.12312     0.35509
      1.86      0.49         1.5   -0.029191    -0.12501     0.36765
      1.86       0.5      1.4525    -0.03045    -0.12671      0.3801
      1.88      0.26      1.0569  -0.0053461   -0.045572    0.094968
      1.88      0.27      1.1113  -0.0058126   -0.047746     0.10242
      1.88      0.28      1.1665  -0.0063011   -0.049964     0.11018
      1.88      0.29      1.2223  -0.0068119   -0.052226     0.11824
      1.88       0.3      1.2786  -0.0073456   -0.054531     0.12661
      1.88      0.31       1.335  -0.0079025   -0.056879     0.13528
      1.88      0.32      1.3912  -0.0084832   -0.059267     0.14426
      1.88      0.33      1.4471  -0.0090879   -0.061691     0.15355
      1.88      0.34      1.5022   -0.009717   -0.064147     0.16314
      1.88      0.35      1.5563   -0.010371   -0.066629     0.17302
      1.88      0.36       1.609    -0.01105   -0.069132      0.1832
      1.88      0.37      1.6599   -0.011753   -0.071648     0.19366
      1.88      0.38      1.7087   -0.012483   -0.074169      0.2044
      1.88      0.39       1.755   -0.013237   -0.076688     0.21541
      1.88       0.4      1.7984   -0.014016   -0.079195     0.22667
      1.88      0.41      1.8385   -0.014821    -0.08168     0.23817
      1.88      0.42      1.8749    -0.01565   -0.084134     0.24989
      1.88      0.43      1.9072   -0.016503   -0.086546     0.26181
      1.88      0.44      1.9349   -0.017381   -0.088906     0.27393
      1.88      0.45      1.9576   -0.018282   -0.091202      0.2862
      1.88      0.46      1.9749   -0.019205   -0.093422     0.29861
      1.88      0.47      1.9863    -0.02015   -0.095557     0.31114
      1.88      0.48      1.9915   -0.021116   -0.097594     0.32375
      1.88      0.49        1.99   -0.022102   -0.099521     0.33641
      1.88       0.5      1.9811   -0.023106    -0.10133      0.3491
       1.9      0.26      1.0275  -0.0036151   -0.031957    0.077843
       1.9      0.27      1.0876  -0.0039425   -0.033544    0.084233
       1.9      0.28      1.1493   -0.004286   -0.035167    0.090903
       1.9      0.29      1.2125  -0.0046459   -0.036829    0.097857
       1.9       0.3       1.277  -0.0050226   -0.038531      0.1051
       1.9      0.31      1.3427  -0.0054165   -0.040271     0.11263
       1.9      0.32      1.4094   -0.005828   -0.042049     0.12046
       1.9      0.33      1.4768  -0.0062575   -0.043863     0.12858
       1.9      0.34      1.5448  -0.0067053   -0.045712       0.137
       1.9      0.35       1.613  -0.0071717   -0.047592     0.14572
       1.9      0.36      1.6813  -0.0076571     -0.0495     0.15473
       1.9      0.37      1.7493  -0.0081617   -0.051431     0.16403
       1.9      0.38      1.8168  -0.0086857   -0.053381     0.17363
       1.9      0.39      1.8835  -0.0092293   -0.055344     0.18351
       1.9       0.4      1.9489  -0.0097926   -0.057315     0.19367
       1.9      0.41      2.0129   -0.010376   -0.059288      0.2041
       1.9      0.42      2.0749   -0.010978   -0.061257     0.21479
       1.9      0.43      2.1347   -0.011601   -0.063214     0.22573
       1.9      0.44      2.1919   -0.012243   -0.065152     0.23692
       1.9      0.45       2.246   -0.012904   -0.067065     0.24832
       1.9      0.46      2.2967   -0.013584   -0.068944     0.25994
       1.9      0.47      2.3434   -0.014283   -0.070782     0.27174
       1.9      0.48      2.3858      -0.015   -0.072572     0.28372
       1.9      0.49      2.4234   -0.015734   -0.074306     0.29585
       1.9       0.5      2.4557   -0.016486   -0.075976     0.30811
      1.92      0.26     0.97524  -0.0022324   -0.020568    0.060429
      1.92      0.27      1.0393  -0.0024433   -0.021627    0.065641
      1.92      0.28      1.1056   -0.002665   -0.022715    0.071098
      1.92      0.29      1.1742  -0.0028976   -0.023832    0.076804
      1.92       0.3      1.2449  -0.0031416   -0.024979    0.082765
      1.92      0.31      1.3176  -0.0033972   -0.026157    0.088984
      1.92      0.32      1.3923  -0.0036647   -0.027367    0.095466
      1.92      0.33      1.4688  -0.0039445   -0.028607     0.10222
      1.92      0.34      1.5469  -0.0042369   -0.029877     0.10923
      1.92      0.35      1.6266  -0.0045421   -0.031176     0.11653
      1.92      0.36      1.7077  -0.0048604     -0.0325      0.1241
      1.92      0.37      1.7899  -0.0051921    -0.03385     0.13194
      1.92      0.38      1.8731  -0.0055374   -0.035221     0.14007
      1.92      0.39      1.9571  -0.0058965   -0.036611     0.14847
      1.92       0.4      2.0416  -0.0062696   -0.038017     0.15715
      1.92      0.41      2.1264  -0.0066568   -0.039435      0.1661
      1.92      0.42      2.2111  -0.0070583   -0.040862     0.17532
      1.92      0.43      2.2956  -0.0074741   -0.042294     0.18481
      1.92      0.44      2.3795  -0.0079042   -0.043727     0.19456
      1.92      0.45      2.4625  -0.0083486   -0.045156     0.20456
      1.92      0.46      2.5442  -0.0088073   -0.046577     0.21481
      1.92      0.47      2.6243  -0.0092802   -0.047986     0.22529
      1.92      0.48      2.7024   -0.009767   -0.049377     0.23599
      1.92      0.49       2.778   -0.010268   -0.050747      0.2469
      1.92       0.5      2.8508   -0.010782   -0.052091     0.25801
      1.94      0.26     0.90104   -0.001198   -0.011588     0.04332
      1.94      0.27     0.96737  -0.0013169   -0.012205    0.047274
      1.94      0.28      1.0365  -0.0014421   -0.012841    0.051424
      1.94      0.29      1.1085  -0.0015737   -0.013496    0.055775
      1.94       0.3      1.1832   -0.001712   -0.014172    0.060333
      1.94      0.31      1.2608  -0.0018572   -0.014868    0.065102
      1.94      0.32       1.341  -0.0020094   -0.015586    0.070086
      1.94      0.33       1.424  -0.0021689   -0.016326    0.075292
      1.94      0.34      1.5097  -0.0023359   -0.017086    0.080724
      1.94      0.35       1.598  -0.0025106   -0.017868    0.086386
      1.94      0.36      1.6888  -0.0026932   -0.018669    0.092282
      1.94      0.37       1.782   -0.002884    -0.01949    0.098415
      1.94      0.38      1.8776   -0.003083   -0.020328     0.10479
      1.94      0.39      1.9754  -0.0032905   -0.021184     0.11141
      1.94       0.4      2.0753  -0.0035067   -0.022054     0.11827
      1.94      0.41      2.1772  -0.0037316   -0.022938     0.12538
      1.94      0.42      2.2809  -0.0039655   -0.023834     0.13274
      1.94      0.43      2.3862  -0.0042083    -0.02474     0.14034
      1.94      0.44      2.4929  -0.0044603   -0.025653     0.14819
      1.94      0.45      2.6008  -0.0047214   -0.026573     0.15628
      1.94      0.46      2.7097  -0.0049917   -0.027496     0.16461
      1.94      0.47      2.8193  -0.0052713    -0.02842     0.17318
      1.94      0.48      2.9293  -0.0055601   -0.029343     0.18198
      1.94      0.49      3.0395  -0.0058581   -0.030263       0.191
      1.94       0.5      3.1494  -0.0061654   -0.031178     0.20025
      1.96      0.26     0.80634 -0.00049961  -0.0051361    0.027133
      1.96      0.27     0.87347 -0.00055236  -0.0054193    0.029779
      1.96      0.28     0.94381 -0.00060799  -0.0057116    0.032563
      1.96      0.29      1.0174 -0.00066659  -0.0060138    0.035489
      1.96       0.3      1.0943 -0.00072827  -0.0063266    0.038561
      1.96      0.31      1.1746 -0.00079313  -0.0066504    0.041784
      1.96      0.32      1.2583 -0.00086128  -0.0069856    0.045162
      1.96      0.33      1.3454 -0.00093284  -0.0073323      0.0487
      1.96      0.34       1.436  -0.0010079  -0.0076905    0.052402
      1.96      0.35      1.5301  -0.0010866  -0.0080603    0.056272
      1.96      0.36      1.6277  -0.0011691  -0.0084415    0.060315
      1.96      0.37      1.7288  -0.0012555  -0.0088338    0.064534
      1.96      0.38      1.8335  -0.0013458  -0.0092368    0.068934
      1.96      0.39      1.9417  -0.0014402    -0.00965    0.073518
      1.96       0.4      2.0533  -0.0015388   -0.010073    0.078289
      1.96      0.41      2.1685  -0.0016417   -0.010505     0.08325
      1.96      0.42       2.287  -0.0017489   -0.010946    0.088402
      1.96      0.43      2.4089  -0.0018606   -0.011394    0.093749
      1.96      0.44       2.534  -0.0019768    -0.01185    0.099292
      1.96      0.45      2.6623  -0.0020976   -0.012311     0.10503
      1.96      0.46      2.7937   -0.002223   -0.012778     0.11097
      1.96      0.47       2.928  -0.0023531    -0.01325      0.1171
      1.96      0.48      3.0651   -0.002488   -0.013726     0.12343
      1.96      0.49      3.2048  -0.0026277   -0.014204     0.12996
      1.96       0.5      3.3469  -0.0027721   -0.014685     0.13668
      1.98      0.26     0.69301 -0.00011264  -0.0012726     0.01249
      1.98      0.27     0.75973 -0.00012572  -0.0013456    0.013809
      1.98      0.28     0.82994 -0.00013955  -0.0014213      0.0152
      1.98      0.29     0.90376 -0.00015415  -0.0014998    0.016665
      1.98       0.3     0.98128 -0.00016954  -0.0015814    0.018207
      1.98      0.31      1.0626 -0.00018577  -0.0016664    0.019828
      1.98      0.32      1.1479 -0.00020287  -0.0017548    0.021532
      1.98      0.33      1.2371 -0.00022087  -0.0018468    0.023321
      1.98      0.34      1.3305 -0.00023981  -0.0019424    0.025198
      1.98      0.35      1.4281 -0.00025972  -0.0020416    0.027166
      1.98      0.36      1.5301 -0.00028064  -0.0021444    0.029228
      1.98      0.37      1.6365 -0.00030261  -0.0022509    0.031387
      1.98      0.38      1.7474 -0.00032566  -0.0023609    0.033645
      1.98      0.39      1.8629 -0.00034982  -0.0024743    0.036005
      1.98       0.4      1.9832 -0.00037514  -0.0025912     0.03847
      1.98      0.41      2.1081 -0.00040165  -0.0027113    0.041042
      1.98      0.42      2.2379 -0.00042937  -0.0028345    0.043723
      1.98      0.43      2.3726 -0.00045834  -0.0029608    0.046515
      1.98      0.44      2.5121 -0.00048858  -0.0030899     0.04942
      1.98      0.45      2.6566 -0.00052014  -0.0032218     0.05244
      1.98      0.46       2.806 -0.00055302  -0.0033563    0.055575
      1.98      0.47      2.9604 -0.00058726  -0.0034932    0.058829
      1.98      0.48      3.1197 -0.00062288  -0.0036324    0.062201
      1.98      0.49      3.2839 -0.00065991  -0.0037737    0.065692
      1.98       0.5      3.4529 -0.00069836  -0.0039172    0.069303
         2      0.26     0.56317           0           0           0
         2      0.27      0.6286           0           0           0
         2      0.28     0.69774           0           0           0
         2      0.29     0.77072           0           0           0
         2       0.3     0.84771           0           0           0
         2      0.31     0.92887           0           0           0
         2      0.32      1.0144           0           0           0
         2      0.33      1.1043           0           0           0
         2      0.34       1.199           0           0           0
         2      0.35      1.2986           0           0           0
         2      0.36      1.4032           0           0           0
         2      0.37       1.513           0           0           0
         2      0.38      1.6283           0           0           0
         2      0.39      1.7491           0           0           0
         2       0.4      1.8757           0           0           0
         2      0.41      2.0082           0           0           0
         2      0.42      2.1468           0           0           0
         2      0.43      2.2917           0           0           0
         2      0.44      2.4429           0           0           0
         2      0.45      2.6007           0           0           0
         2      0.46      2.7651           0           0           0
         2      0.47      2.9363           0           0           0
         2      0.48      3.1144           0           0           0
         2      0.49      3.2995           0           0           0
         2       0.5      3.4918           0           0           0
      0.02      0.51     0.71085 -0.00015306 -0.00095375   -0.014721
      0.02      0.52      0.7529  -0.0001628 -0.00099465   -0.015627
      0.02      0.53     0.79661 -0.00017295  -0.0010371    -0.01657
      0.02      0.54     0.84207 -0.00018354  -0.0010813   -0.017553
      0.02      0.55     0.88933 -0.00019458  -0.0011275   -0.018575
      0.02      0.56     0.93847 -0.00020609  -0.0011758    -0.01964
      0.02      0.57     0.98959  -0.0002181  -0.0012266   -0.020749
      0.02      0.58      1.0428 -0.00023062  -0.0012801   -0.021904
      0.02      0.59      1.0981  -0.0002437  -0.0013366   -0.023108
      0.02       0.6      1.1557 -0.00025735  -0.0013965   -0.024363
      0.02      0.61      1.2157 -0.00027163  -0.0014603   -0.025673
      0.02      0.62      1.2783 -0.00028656  -0.0015284   -0.027041
      0.02      0.63      1.3436  -0.0003022  -0.0016015    -0.02847
      0.02      0.64      1.4117 -0.00031859  -0.0016801   -0.029965
      0.02      0.65       1.483  -0.0003358  -0.0017651   -0.031532
      0.02      0.66      1.5576 -0.00035389  -0.0018575   -0.033175
      0.02      0.67      1.6358 -0.00037295  -0.0019582     -0.0349
      0.02      0.68      1.7179 -0.00039306  -0.0020686   -0.036716
      0.02      0.69      1.8042 -0.00041432  -0.0021902    -0.03863
      0.02       0.7      1.8951 -0.00043686  -0.0023248   -0.040653
      0.02      0.71      1.9911 -0.00046082  -0.0024746   -0.042794
      0.02      0.72      2.0927 -0.00048635  -0.0026422   -0.045067
      0.02      0.73      2.2003 -0.00051366  -0.0028307   -0.047487
      0.02      0.74      2.3148 -0.00054297   -0.003044    -0.05007
      0.02      0.75      2.4369 -0.00057454  -0.0032868   -0.052837
      0.04      0.51     0.65251 -0.00058885  -0.0035511   -0.028171
      0.04      0.52     0.68794 -0.00062509  -0.0036981   -0.029844
      0.04      0.53     0.72464 -0.00066282  -0.0038506   -0.031584
      0.04      0.54     0.76266  -0.0007021  -0.0040092   -0.033393
      0.04      0.55     0.80204   -0.000743  -0.0041745   -0.035273
      0.04      0.56     0.84283 -0.00078559  -0.0043472   -0.037227
      0.04      0.57     0.88507 -0.00082994  -0.0045281   -0.039258
      0.04      0.58     0.92883 -0.00087615  -0.0047182    -0.04137
      0.04      0.59     0.97417 -0.00092431  -0.0049185   -0.043566
      0.04       0.6      1.0211 -0.00097452  -0.0051303   -0.045852
      0.04      0.61      1.0699  -0.0010269   -0.005355   -0.048231
      0.04      0.62      1.1204  -0.0010816  -0.0055941    -0.05071
      0.04      0.63      1.1728  -0.0011388  -0.0058496   -0.053293
      0.04      0.64      1.2271  -0.0011986  -0.0061236   -0.055989
      0.04      0.65      1.2836  -0.0012613  -0.0064185   -0.058804
      0.04      0.66      1.3424   -0.001327  -0.0067373   -0.061747
      0.04      0.67      1.4034   -0.001396  -0.0070832   -0.064827
      0.04      0.68       1.467  -0.0014686  -0.0074603   -0.068056
      0.04      0.69      1.5332  -0.0015452  -0.0078732   -0.071445
      0.04       0.7      1.6023  -0.0016261  -0.0083271   -0.075009
      0.04      0.71      1.6744  -0.0017118  -0.0088286   -0.078764
      0.04      0.72      1.7496  -0.0018027  -0.0093853   -0.082727
      0.04      0.73      1.8283  -0.0018995   -0.010006   -0.086918
      0.04      0.74      1.9107  -0.0020028   -0.010701   -0.091362
      0.04      0.75      1.9968  -0.0021135   -0.011485   -0.096086
      0.06      0.51     0.59359  -0.0012799  -0.0075207   -0.040191
      0.06      0.52     0.62271  -0.0013566  -0.0078222   -0.042495
      0.06      0.53     0.65272  -0.0014363  -0.0081344   -0.044885
      0.06      0.54     0.68366  -0.0015193  -0.0084583   -0.047364
      0.06      0.55     0.71554  -0.0016055  -0.0087951   -0.049936
      0.06      0.56     0.74838  -0.0016952  -0.0091461   -0.052604
      0.06      0.57     0.78221  -0.0017884  -0.0095129    -0.05537
      0.06      0.58     0.81706  -0.0018854  -0.0098972    -0.05824
      0.06      0.59     0.85294  -0.0019864   -0.010301   -0.061218
      0.06       0.6     0.88988  -0.0020914   -0.010726   -0.064308
      0.06      0.61      0.9279  -0.0022009   -0.011176   -0.067515
      0.06      0.62     0.96705  -0.0023149   -0.011653   -0.070846
      0.06      0.63      1.0073  -0.0024339    -0.01216   -0.074307
      0.06      0.64      1.0488  -0.0025581   -0.012701   -0.077905
      0.06      0.65      1.0914  -0.0026879   -0.013281   -0.081648
      0.06      0.66      1.1353  -0.0028238   -0.013904   -0.085545
      0.06      0.67      1.1804   -0.002966   -0.014577   -0.089606
      0.06      0.68      1.2268  -0.0031153   -0.015305   -0.093842
      0.06      0.69      1.2744  -0.0032721   -0.016097   -0.098264
      0.06       0.7      1.3233  -0.0034372   -0.016962    -0.10289
      0.06      0.71      1.3734  -0.0036114   -0.017909    -0.10772
      0.06      0.72      1.4247  -0.0037954   -0.018952    -0.11279
      0.06      0.73       1.477  -0.0039904   -0.020102    -0.11811
      0.06      0.74      1.5303  -0.0041975   -0.021378    -0.12369
      0.06      0.75      1.5843   -0.004418   -0.022798    -0.12957
      0.08      0.51     0.53662  -0.0021965   -0.012598   -0.050716
      0.08      0.52     0.55991  -0.0023249   -0.013086   -0.053518
      0.08      0.53     0.58374  -0.0024582    -0.01359   -0.056419
      0.08      0.54     0.60816  -0.0025967   -0.014112   -0.059421
      0.08      0.55     0.63315  -0.0027404   -0.014653   -0.062528
      0.08      0.56     0.65871  -0.0028897   -0.015216   -0.065743
      0.08      0.57     0.68485  -0.0030448   -0.015801   -0.069068
      0.08      0.58     0.71156  -0.0032058   -0.016413   -0.072508
      0.08      0.59     0.73882   -0.003373   -0.017053   -0.076066
      0.08       0.6     0.76665  -0.0035468   -0.017725   -0.079747
      0.08      0.61     0.79501  -0.0037275   -0.018432   -0.083556
      0.08      0.62      0.8239  -0.0039155   -0.019178   -0.087498
      0.08      0.63     0.85329  -0.0041111   -0.019968   -0.091577
      0.08      0.64     0.88315  -0.0043148   -0.020806   -0.095801
      0.08      0.65     0.91344  -0.0045272   -0.021699    -0.10017
      0.08      0.66     0.94411  -0.0047488   -0.022654    -0.10471
      0.08      0.67     0.97509  -0.0049803   -0.023676     -0.1094
      0.08      0.68      1.0063  -0.0052223   -0.024776    -0.11427
      0.08      0.69      1.0376  -0.0054758   -0.025962    -0.11933
      0.08       0.7      1.0689  -0.0057416   -0.027245    -0.12457
      0.08      0.71         1.1  -0.0060207   -0.028638    -0.13001
      0.08      0.72      1.1306  -0.0063143   -0.030155    -0.13567
      0.08      0.73      1.1605  -0.0066238   -0.031811    -0.14154
      0.08      0.74      1.1891  -0.0069506   -0.033624    -0.14765
      0.08      0.75      1.2161  -0.0072963   -0.035614    -0.15399
       0.1      0.51     0.48344  -0.0033085   -0.018535   -0.059754
       0.1      0.52     0.50146  -0.0034973   -0.019228   -0.062934
       0.1      0.53     0.51974  -0.0036931   -0.019941   -0.066217
       0.1      0.54      0.5383  -0.0038961   -0.020677   -0.069607
       0.1      0.55     0.55713  -0.0041066   -0.021438   -0.073106
       0.1      0.56     0.57619  -0.0043249   -0.022226   -0.076716
       0.1      0.57     0.59548  -0.0045511   -0.023043    -0.08044
       0.1      0.58     0.61497  -0.0047857   -0.023894    -0.08428
       0.1      0.59     0.63462   -0.005029    -0.02478    -0.08824
       0.1       0.6     0.65441  -0.0052813   -0.025706   -0.092323
       0.1      0.61     0.67428  -0.0055431   -0.026676   -0.096531
       0.1      0.62     0.69419  -0.0058149   -0.027694    -0.10087
       0.1      0.63     0.71408   -0.006097   -0.028766    -0.10534
       0.1      0.64     0.73387  -0.0063902   -0.029897    -0.10994
       0.1      0.65     0.75347  -0.0066949   -0.031093    -0.11469
       0.1      0.66     0.77279   -0.007012   -0.032362    -0.11958
       0.1      0.67     0.79167  -0.0073422   -0.033712    -0.12462
       0.1      0.68     0.80998  -0.0076863   -0.035151    -0.12981
       0.1      0.69      0.8275  -0.0080452   -0.036689    -0.13516
       0.1       0.7       0.844  -0.0084201   -0.038337    -0.14066
       0.1      0.71     0.85919   -0.008812   -0.040107    -0.14632
       0.1      0.72     0.87268  -0.0092222   -0.042011    -0.15215
       0.1      0.73     0.88402  -0.0096522   -0.044062    -0.15813
       0.1      0.74     0.89263   -0.010103   -0.046276    -0.16427
       0.1      0.75     0.89778   -0.010578   -0.048668    -0.17057
      0.12      0.51     0.43521  -0.0045867   -0.025109   -0.067369
      0.12      0.52     0.44857  -0.0048422   -0.026011   -0.070818
      0.12      0.53     0.46196  -0.0051069   -0.026937   -0.074371
      0.12      0.54     0.47537   -0.005381    -0.02789    -0.07803
      0.12      0.55     0.48878  -0.0056647   -0.028871   -0.081795
      0.12      0.56     0.50217  -0.0059584   -0.029884   -0.085669
      0.12      0.57     0.51549  -0.0062624    -0.03093   -0.089652
      0.12      0.58      0.5287   -0.006577   -0.032013   -0.093747
      0.12      0.59     0.54176  -0.0069026   -0.033137   -0.097954
      0.12       0.6     0.55461  -0.0072397   -0.034306    -0.10227
      0.12      0.61     0.56718  -0.0075887   -0.035523    -0.10671
      0.12      0.62      0.5794  -0.0079502   -0.036793    -0.11126
      0.12      0.63     0.59117  -0.0083246   -0.038121    -0.11593
      0.12      0.64     0.60241  -0.0087126   -0.039513    -0.12072
      0.12      0.65     0.61297  -0.0091149   -0.040974    -0.12563
      0.12      0.66     0.62271  -0.0095321   -0.042512    -0.13065
      0.12      0.67     0.63146  -0.0099651   -0.044134     -0.1358
      0.12      0.68       0.639   -0.010415   -0.045846    -0.14105
      0.12      0.69     0.64508   -0.010882   -0.047658    -0.14643
      0.12       0.7     0.64938   -0.011368   -0.049577    -0.15191
      0.12      0.71     0.65153   -0.011874   -0.051612     -0.1575
      0.12      0.72     0.65107     -0.0124   -0.053771    -0.16318
      0.12      0.73     0.64743   -0.012949   -0.056063    -0.16895
      0.12      0.74     0.63992   -0.013521   -0.058495    -0.17479
      0.12      0.75     0.62765   -0.014119   -0.061072    -0.18069
      0.14      0.51     0.39256  -0.0060033   -0.032125   -0.073663
      0.14      0.52     0.40186    -0.00633   -0.033232    -0.07729
      0.14      0.53     0.41098  -0.0066679   -0.034365   -0.081016
      0.14      0.54     0.41993  -0.0070173   -0.035525   -0.084841
      0.14      0.55     0.42866  -0.0073784   -0.036716   -0.088767
      0.14      0.56     0.43715  -0.0077516    -0.03794   -0.092793
      0.14      0.57     0.44534  -0.0081372   -0.039199   -0.096919
      0.14      0.58     0.45317  -0.0085356   -0.040496    -0.10115
      0.14      0.59      0.4606  -0.0089472   -0.041835    -0.10547
      0.14       0.6     0.46753  -0.0093723   -0.043219     -0.1099
      0.14      0.61      0.4739  -0.0098115   -0.044652    -0.11442
      0.14      0.62     0.47962   -0.010265   -0.046138    -0.11904
      0.14      0.63     0.48456   -0.010734   -0.047681    -0.12376
      0.14      0.64      0.4886   -0.011219   -0.049285    -0.12857
      0.14      0.65     0.49159    -0.01172   -0.050956    -0.13347
      0.14      0.66     0.49335   -0.012238   -0.052699    -0.13846
      0.14      0.67     0.49367   -0.012774   -0.054518    -0.14352
      0.14      0.68      0.4923   -0.013328   -0.056418    -0.14867
      0.14      0.69     0.48894   -0.013902   -0.058404    -0.15387
      0.14       0.7     0.48322   -0.014497   -0.060481    -0.15914
      0.14      0.71     0.47471   -0.015112   -0.062652    -0.16445
      0.14      0.72     0.46289    -0.01575   -0.064919    -0.16979
      0.14      0.73      0.4471    -0.01641   -0.067282    -0.17513
      0.14      0.74     0.42656   -0.017095   -0.069738    -0.18045
